lat,lon,elevation_m,distance_km,grade_percent
36.45423,-116.864473,-39.5,40.071,-2.0338983050848367
36.4545,-116.864597,-40.7,40.104,-3.636363636363507
36.454825,-116.864715,-41.9,40.144,-3.0000000000000533
36.455012,-116.864778,-43.0,40.167,-4.782608695651507
36.455151,-116.864826,-44.2,40.183,-7.500000000000844
36.455349,-116.864889,-45.4,40.206,-5.217391304347072
36.455571,-116.86495,-46.6,40.233,-4.444444444445456
36.455877,-116.865011,-47.8,40.269,-3.3333333333331954
36.456216,-116.865074,-49.0,40.309,-3.000000000000071
36.456498,-116.865108,-50.2,40.342,-3.636363636363507
36.456888,-116.865142,-50.8,40.387,-1.3333333333332702
36.457109,-116.865161,-51.3,40.413,-1.9230769230772007
36.45949,-116.865373,-51.9,40.689,-0.21739130434782397
36.459705,-116.865386,-52.4,40.714,-2.0000000000001137
36.459856,-116.865402,-53.0,40.732,-3.3333333333332145
36.460194,-116.865429,-53.5,40.771,-1.2820512820512335
36.46086,-116.865469,-54.1,40.849,-0.7692307692308119
36.461099,-116.865487,-54.7,40.877,-2.1428571428567045
36.461428,-116.865511,-55.2,40.914,-1.3513513513513866
36.461812,-116.865548,-55.8,40.959,-1.3333333333332702
36.462118,-116.865568,-56.3,40.995,-1.3888888888891104
36.46238,-116.86558,-56.9,41.025,-1.999999999999929
36.463375,-116.865578,-57.4,41.141,-0.431034482758622
36.464128,-116.86557,-58.0,41.228,-0.6896551724137686
36.464416,-116.865596,-58.6,41.261,-1.8181818181817535
36.464666,-116.865636,-59.1,41.291,-1.6666666666669983
36.464834,-116.865674,-59.7,41.31,-3.157894736841206
36.46501,-116.865735,-60.2,41.331,-2.380952380952291
36.465269,-116.865826,-60.8,41.363,-1.8750000000001887
36.465466,-116.865914,-61.4,41.387,-2.499999999999911
36.46553,-116.865943,-61.9,41.395,-6.249999999997913
36.466121,-116.86619,-62.5,41.467,-0.8333333333333859
36.466305,-116.866269,-63.0,41.49,-2.1739130434779543
36.466552,-116.866368,-63.6,41.52,-1.999999999999929
36.467181,-116.866613,-64.1,41.596,-0.657894736842153
36.467685,-116.866778,-64.7,41.657,-0.983606557377064
36.467926,-116.866843,-64.5,41.685,0.7142857142855765
36.468184,-116.866889,-64.2,41.715,0.9999999999999527
36.46827,-116.866904,-64.0,41.725,2.0000000000004263
36.468908,-116.866939,-63.8,41.799,0.27027027027028117
36.470393,-116.867045,-63.5,41.972,0.17341040462427398
36.471035,-116.867101,-63.3,42.047,0.2666666666666856
36.471531,-116.867169,-63.1,42.104,0.35087719298243536
36.472476,-116.867353,-62.8,42.215,0.27027027027026385
36.477467,-116.868324,-62.6,42.801,0.03412969283276387
36.478281,-116.868517,-62.4,42.897,0.20833333333334383
36.478926,-116.86871,-62.1,42.973,0.3947368421052567
36.479269,-116.868863,-61.9,43.016,0.46511627906978203
36.479506,-116.868991,-61.6,43.046,0.9999999999999527
36.479624,-116.869069,-61.4,43.062,1.2500000000001554
36.479792,-116.869222,-61.2,43.086,0.8333333333332841
36.47994,-116.86939,-60.9,43.109,1.3043478260867913
36.480356,-116.869808,-60.7,43.171,0.32258064516129586
36.481029,-116.870499,-60.5,43.272,0.1980198019802026
36.481449,-116.870893,-60.2,43.333,0.49180327868852036
36.481651,-116.871047,-60.0,43.36,0.7407407407407232
36.481841,-116.871175,-59.8,43.385,0.8000000000000569
36.482022,-116.871259,-59.5,43.408,1.3043478260867605
36.482191,-116.871316,-59.3,43.428,1.0000000000002132
36.482413,-116.871369,-59.1,43.454,0.7692307692306536
36.482686,-116.871395,-58.8,43.486,0.9375000000001166
36.482938,-116.871387,-58.6,43.516,0.6666666666666271
36.483149,-116.871355,-58.4,43.541,0.8000000000000569
36.483358,-116.871292,-58.1,43.565,1.2499999999999407
36.483531,-116.871219,-57.9,43.587,0.9090909090906919
36.483749,-116.871091,-57.7,43.615,0.7142857142857324
36.48427,-116.8707,-57.5,43.685,0.28571428571428864
36.484644,-116.870404,-57.2,43.737,0.5769230769230759
36.484968,-116.870122,-57.0,43.783,0.4347826086956642
36.485227,-116.869882,-56.8,43.819,0.5555555555555424
36.485572,-116.869503,-56.6,43.873,0.37037037037039716
36.485917,-116.869097,-56.3,43.927,0.5555555555555424
36.486111,-116.868905,-56.1,43.957,0.6666666666666271
36.4863,-116.868757,-55.9,43.983,0.7692307692308912
36.486552,-116.868604,-55.6,44.015,0.9374999999998862
36.486777,-116.868525,-55.4,44.042,0.7407407407407232
36.486968,-116.868474,-55.2,44.065,0.869565217391432
36.487202,-116.868438,-55.0,44.092,0.7407407407407232
36.487451,-116.868443,-54.7,44.121,1.0344827586205563
36.487693,-116.868489,-54.5,44.15,0.6896551724138894
36.487911,-116.868549,-54.3,44.176,0.769230769230681
36.488491,-116.868762,-54.1,44.245,0.2898550724637808
36.489082,-116.868973,-53.8,44.316,0.4225352112675816
36.489248,-116.869051,-53.6,44.337,0.9523809523808959
36.489533,-116.869207,-53.4,44.374,0.5405405405405623
36.489883,-116.869441,-53.2,44.42,0.4347826086956488
36.491817,-116.870896,-52.9,44.681,0.11494252873563572
36.492726,-116.871588,-52.7,44.805,0.1612903225806387
36.495976,-116.874015,-53.0,45.244,-0.06833712984054605
36.496258,-116.874212,-53.3,45.282,-0.7894736842105874
36.496556,-116.874401,-53.6,45.32,-0.7894736842104584
36.497105,-116.874703,-54.0,45.39,-0.5714285714285671
36.497571,-116.874906,-54.3,45.448,-0.5172413793103414
36.49798,-116.875045,-54.6,45.497,-0.6122448979591988
36.498345,-116.875142,-54.9,45.54,-0.6976744186046565
36.498819,-116.875248,-55.2,45.596,-0.5357142857143183
36.499318,-116.875317,-55.5,45.654,-0.5172413793102781
36.499916,-116.875354,-55.9,45.724,-0.5714285714286251
36.500421,-116.875366,-56.2,45.782,-0.5172413793103536
36.501028,-116.875403,-56.5,45.852,-0.4285714285714228
36.501382,-116.875415,-56.8,45.894,-0.7142857142856804
36.501666,-116.875441,-57.1,45.926,-0.9374999999999084
36.501862,-116.87548,-57.4,45.949,-1.3043478260871635
36.50215,-116.875547,-57.7,45.983,-0.8823529411765112
36.502601,-116.8757,-58.1,46.038,-0.7272727272727285
36.502875,-116.875815,-58.4,46.071,-0.909090909090866
36.50318,-116.875977,-58.7,46.11,-0.769230769230751
36.5034,-116.876115,-59.0,46.138,-1.0714285714286114
36.503652,-116.876299,-59.3,46.172,-0.8823529411764902
36.504442,-116.876908,-59.6,46.28,-0.2777777777777712
36.504931,-116.877274,-60.0,46.346,-0.6060606060606463
36.505311,-116.877527,-60.3,46.396,-0.5999999999999431
36.505942,-116.877911,-60.6,46.478,-0.36585365853658725
36.506685,-116.878329,-60.9,46.572,-0.3191489361702057
36.507503,-116.8788,-61.0,46.677,-0.09523809523809942
36.51054,-116.880518,-61.2,47.064,-0.05167958656330817
36.510851,-116.880683,-61.3,47.102,-0.26315789473685
36.51158,-116.881046,-61.4,47.194,-0.10869565217390767
36.512145,-116.881294,-61.6,47.263,-0.2898550724637911
36.513071,-116.881632,-61.7,47.374,-0.09009009009008795
36.51351,-116.881768,-61.8,47.428,-0.185185185185192
36.513983,-116.881858,-61.9,47.483,-0.18181818181818532
36.514301,-116.881891,-62.1,47.519,-0.5555555555555424
36.514699,-116.881907,-62.2,47.566,-0.21276595744679272
36.514987,-116.881893,-62.3,47.6,-0.29411764705881616
36.515333,-116.881852,-62.5,47.639,-0.5128205128205007
36.515723,-116.881784,-62.6,47.685,-0.2173913043478321
36.516761,-116.881555,-62.7,47.807,-0.08196721311475533
36.517108,-116.881494,-62.9,47.848,-0.487804878048808
36.51752,-116.881443,-63.0,47.896,-0.20833333333332837
36.517871,-116.881417,-63.1,47.937,-0.24390243902441266
36.51838,-116.881407,-63.3,47.996,-0.338983050847424
36.518822,-116.881456,-63.4,48.047,-0.1960784313725717
36.519279,-116.881528,-63.5,48.101,-0.1851851851851808
36.519651,-116.881606,-63.6,48.145,-0.22727272727270964
36.521413,-116.882111,-63.8,48.354,-0.09569377990430597
36.522232,-116.882335,-63.9,48.451,-0.1030927835051547
36.522972,-116.88249,-64.0,48.538,-0.11494252873563884
36.523621,-116.882595,-64.2,48.614,-0.2631578947368441
36.52576,-116.882838,-64.3,48.863,-0.04016064257027847
36.52652,-116.882889,-64.5,48.952,-0.22471910112360216
36.527101,-116.882903,-64.7,49.019,-0.29850746268657063
36.527725,-116.882888,-64.8,49.092,-0.13698630136985446
36.528155,-116.88285,-65.0,49.142,-0.39999999999997154
36.530461,-116.88259,-65.2,49.41,-0.07462686567164464
36.530985,-116.882562,-65.4,49.47,-0.33333333333332543
36.531387,-116.882569,-65.5,49.517,-0.21276595744677765
36.532262,-116.882667,-65.7,49.619,-0.19607843137255804
36.532573,-116.882736,-65.9,49.656,-0.5405405405405623
36.532969,-116.882846,-66.1,49.703,-0.4255319148935553
36.5347,-116.883481,-66.2,49.912,-0.047846889952158085
36.535555,-116.883726,-66.4,50.013,-0.1980198019802026
36.539973,-116.884885,-66.6,50.537,-0.03816793893129548
36.541162,-116.885201,-66.8,50.677,-0.14285714285714432
36.541445,-116.885287,-67.0,50.712,-0.5714285714285192
36.541763,-116.885408,-67.1,50.75,-0.26315789473685
36.542124,-116.885554,-67.3,50.794,-0.45454545454549267
36.542513,-116.885751,-67.5,50.843,-0.40816326530607333
36.542971,-116.886019,-67.7,50.902,-0.3389830508474768
36.543264,-116.886218,-67.8,50.94,-0.26315789473685
36.543665,-116.886523,-68.0,50.994,-0.3703703703703616
36.543946,-116.886764,-68.2,51.034,-0.5000000000000178
36.544256,-116.887068,-68.4,51.08,-0.4347826086956642
36.545625,-116.888551,-68.5,51.29,-0.047619047619044716
36.546024,-116.888952,-68.7,51.35,-0.33333333333332543
36.546671,-116.889529,-68.9,51.443,-0.21505376344087154
36.547139,-116.889904,-69.0,51.506,-0.1587301587301437
36.547952,-116.890514,-69.1,51.617,-0.09009009009008732
36.548996,-116.891195,-69.2,51.753,-0.07352941176471064
36.549397,-116.891444,-69.3,51.805,-0.19230769230768285
36.549819,-116.891684,-69.4,51.859,-0.18518518518519395
36.550208,-116.891876,-69.5,51.908,-0.20408163265305174
36.550748,-116.892107,-69.6,51.973,-0.1538461538461505
36.551011,-116.892198,-69.7,52.006,-0.30303030303031736
36.551234,-116.89226,-69.8,52.032,-0.3846153846154182
36.551792,-116.892388,-69.9,52.097,-0.15384615384615555
36.553517,-116.892699,-70.0,52.3,-0.04926108374384057
36.553793,-116.892768,-70.1,52.332,-0.31249999999994726
36.553998,-116.892831,-70.2,52.357,-0.4000000000000568
36.554204,-116.892902,-70.3,52.382,-0.4
36.554529,-116.893035,-70.4,52.422,-0.25000000000002665
36.554949,-116.89324,-70.5,52.474,-0.19230769230768285
36.555857,-116.893712,-70.6,52.587,-0.0884955752212287
36.556198,-116.893943,-70.7,52.632,-0.22222222222226784
36.556428,-116.894117,-70.8,52.664,-0.31249999999994726
36.556602,-116.894263,-70.9,52.689,-0.4000000000000568
36.556777,-116.894436,-71.0,52.715,-0.38461538461531314
36.557038,-116.894739,-71.1,52.755,-0.24999999999999112
36.557245,-116.895021,-71.2,52.791,-0.27777777777784574
36.557441,-116.895317,-71.3,52.827,-0.2777777777777515
36.557622,-116.895658,-71.4,52.865,-0.26315789473683815
36.55775,-116.895937,-71.5,52.895,-0.33333333333330173
36.557875,-116.896256,-71.5,52.928,0.0
36.558612,-116.898305,-71.5,53.137,0.0
36.558883,-116.899,-71.5,53.209,0.0
36.559091,-116.899527,-71.5,53.264,0.0
36.559458,-116.900366,-71.5,53.353,0.0
36.560109,-116.901712,-71.5,53.499,0.0
36.561176,-116.903879,-71.5,53.735,0.0
36.561413,-116.904331,-71.5,53.785,0.0
36.561675,-116.904797,-71.5,53.839,0.0
36.561968,-116.905251,-71.5,53.893,0.0
36.562269,-116.905671,-71.5,53.946,0.0
36.562682,-116.906159,-71.5,54.012,0.0
36.562969,-116.906458,-71.5,54.054,0.0
36.5634,-116.90688,-71.6,54.118,-0.15624999999999098
36.563781,-116.907219,-71.6,54.172,0.0
36.564199,-116.907582,-71.6,54.232,0.0
36.564498,-116.907803,-71.6,54.272,0.0
36.564768,-116.907965,-71.6,54.307,0.0
36.565157,-116.908149,-71.6,54.355,0.0
36.565537,-116.908294,-71.6,54.402,0.0
36.56632,-116.908546,-71.6,54.495,0.0
36.566789,-116.908709,-71.6,54.552,0.0
36.567169,-116.908858,-71.6,54.598,0.0
36.567543,-116.909053,-71.6,54.645,0.0
36.567821,-116.909218,-71.6,54.68,0.0
36.568161,-116.909465,-71.6,54.726,0.0
36.568509,-116.909772,-71.5,54.776,0.1999999999999716
36.56881,-116.910075,-71.5,54.821,0.0
36.569101,-116.910403,-71.4,54.866,0.2222222222222012
36.569379,-116.910744,-71.4,54.911,0.0
36.569602,-116.911047,-71.3,54.949,0.2631578947368874
36.569824,-116.911377,-71.2,54.99,0.24390243902435305
36.569963,-116.911626,-71.2,55.018,0.0
36.570076,-116.911854,-71.1,55.043,0.4000000000000568
36.570207,-116.912156,-71.0,55.074,0.32258064516128443
36.570294,-116.912415,-71.0,55.1,0.0
36.570508,-116.91317,-70.9,55.175,0.13333333333333333
36.570645,-116.913591,-70.9,55.218,0.0
36.570775,-116.913924,-70.8,55.252,0.29411764705885796
36.570946,-116.914284,-70.7,55.291,0.2564102564102788
36.571187,-116.914704,-70.7,55.339,0.0
36.571843,-116.915753,-70.6,55.463,0.08064516129032794
36.572101,-116.916225,-70.6,55.516,0.0
36.572263,-116.91656,-70.5,55.553,0.27027027027026196
36.572416,-116.916922,-70.4,55.59,0.27027027027021006
36.572556,-116.917274,-70.4,55.627,0.0
36.572694,-116.917655,-70.3,55.666,0.2564102564103153
36.572812,-116.918023,-70.2,55.703,0.27027027027021006
36.572938,-116.918455,-70.2,55.746,0.0
36.573124,-116.919165,-70.1,55.815,0.14492753623190585
36.57348,-116.920628,-70.1,55.957,0.0
36.573715,-116.921514,-70.0,56.045,0.11363636363635593
36.573858,-116.922005,-69.7,56.093,0.6249999999999704
36.574111,-116.92277,-69.5,56.17,0.2597402597402696
36.574397,-116.923527,-69.2,56.248,0.3846153846154014
36.574727,-116.924349,-68.9,56.334,0.34883720930229944
36.57547,-116.925995,-68.7,56.509,0.11428571428571777
36.575821,-116.926746,-68.4,56.59,0.3703703703703528
36.576067,-116.927237,-68.1,56.644,0.5555555555556287
36.57633,-116.92769,-67.9,56.696,0.3846153846153657
36.576623,-116.928127,-67.6,56.749,0.5660377358490313
36.57686,-116.928456,-67.3,56.79,0.7317073170732207
36.57708,-116.928743,-67.1,56.827,0.5405405405405623
36.577342,-116.929047,-66.8,56.868,0.7317073170730939
36.577583,-116.929299,-66.5,56.905,0.8108108108108244
36.577785,-116.929497,-66.3,56.935,0.6666666666666509
36.578051,-116.929746,-66.0,56.974,0.769230769230873
36.578427,-116.930072,-65.8,57.027,0.37735849056601195
36.57999,-116.931394,-65.5,57.246,0.13698630136986098
36.580299,-116.931664,-65.2,57.29,0.6818181818182228
36.581002,-116.932297,-65.0,57.39,0.2
36.581408,-116.932719,-64.7,57.451,0.49180327868852036
36.581781,-116.933131,-64.4,57.51,0.5084745762712032
36.582744,-116.934232,-64.2,57.661,0.13245033112582674
36.583094,-116.934653,-63.9,57.717,0.5357142857143183
36.583397,-116.935045,-63.6,57.768,0.5882352941176192
36.583615,-116.93536,-63.4,57.807,0.5128205128205007
36.583903,-116.935802,-63.1,57.86,0.5660377358490805
36.584242,-116.936362,-62.9,57.925,0.3076923076923228
36.584522,-116.936941,-62.7,57.987,0.3225806451612589
36.585051,-116.938124,-62.4,58.113,0.23809523809524588
36.585388,-116.938832,-62.2,58.19,0.2597402597402603
36.585592,-116.939222,-62.0,58.233,0.46511627906978203
36.585813,-116.939591,-61.8,58.277,0.4545454545454193
36.585977,-116.939836,-61.5,58.306,1.0344827586208096
36.586334,-116.940335,-61.3,58.369,0.31746031746030995
36.587053,-116.941271,-61.1,58.489,0.16666666666666669
36.587312,-116.941655,-60.9,58.536,0.42553191489358544
36.587475,-116.941912,-60.6,58.566,0.9999999999999527
36.587625,-116.942209,-60.4,58.599,0.6060606060607222
36.58773,-116.942459,-60.2,58.625,0.7692307692306536
36.587859,-116.942802,-60.0,58.661,0.5555555555555424
36.588011,-116.943357,-59.8,58.715,0.3703703703703616
36.588255,-116.944431,-59.5,58.819,0.28846153846153794
36.588445,-116.945243,-59.3,58.897,0.2564102564102737
36.588617,-116.945891,-59.1,58.961,0.31249999999999306
36.58891,-116.946845,-58.9,59.056,0.2105263157894792
36.589414,-116.948388,-58.6,59.211,0.19354838709677094
36.589652,-116.949077,-58.4,59.281,0.28571428571428864
36.589806,-116.949501,-58.2,59.325,0.4545454545454032
36.590018,-116.950015,-58.0,59.378,0.3773584905660625
36.590239,-116.950492,-57.7,59.429,0.5882352941176192
36.590399,-116.950809,-57.5,59.465,0.5555555555555424
36.59063,-116.951225,-57.3,59.511,0.4347826086956642
36.590867,-116.951617,-57.1,59.557,0.4347826086956488
36.591373,-116.952405,-56.9,59.651,0.21276595744680882
36.591612,-116.952805,-56.7,59.697,0.4347826086956488
36.591846,-116.953231,-56.5,59.745,0.4166666666667184
36.592111,-116.953781,-56.3,59.805,0.33333333333332543
36.592282,-116.954208,-56.1,59.849,0.45454545454547657
36.592462,-116.954733,-55.9,59.902,0.37735849056601195
36.592592,-116.955206,-55.7,59.949,0.42553191489363473
36.592835,-116.956273,-55.5,60.053,0.1923076923076965
36.594016,-116.962306,-55.3,60.63,0.03466204506065876
36.594336,-116.963682,-55.1,60.764,0.14925373134328002
36.594678,-116.964971,-54.9,60.89,0.1587301587301639
36.595268,-116.96675,-54.6,61.069,0.16759776536312498
36.595766,-116.968045,-54.4,61.203,0.14925373134328532
36.596011,-116.968673,-54.2,61.268,0.3076923076923119
36.59627,-116.96929,-54.0,61.333,0.3076923076923228
36.596513,-116.969821,-53.8,61.389,0.35714285714283356
36.596793,-116.970384,-53.6,61.452,0.3174603174603345
36.597194,-116.971133,-53.4,61.535,0.2409638554216948
36.59743,-116.971535,-53.2,61.581,0.43478260869558166
36.597891,-116.972278,-53.0,61.669,0.22727272727274633
36.598875,-116.973732,-52.8,61.846,0.11299435028248775
36.599349,-116.974397,-52.6,61.928,0.24390243902438283
36.599991,-116.975247,-52.4,62.038,0.18181818181818532
36.600396,-116.975735,-52.2,62.102,0.31249999999999306
36.600697,-116.976081,-52.0,62.15,0.41666666666665675
36.601248,-116.976673,-48.4,62.235,4.235294117647018
36.601604,-116.977043,-44.8,62.288,6.792452830189031
36.6041,-116.97977,-41.3,62.673,0.9090909090908971
36.604487,-116.980221,-37.7,62.734,5.901639344262291
36.604882,-116.980711,-34.1,62.799,5.538461538461735
36.605298,-116.981231,-30.5,62.868,5.21739130434763
36.608649,-116.985734,-27.0,63.439,0.6129597197898445
36.609533,-116.986901,-23.4,63.588,2.4161073825503214
36.612625,-116.990954,-19.8,64.108,0.6923076923076876
36.614559,-116.993408,-16.2,64.428,1.1250000000000244
36.615393,-116.994449,-12.7,64.565,2.554744525547437
36.617719,-116.997295,-9.1,64.943,0.952380952380952
36.619162,-116.999017,-5.5,65.175,1.551724137931039
36.620801,-117.000933,-1.9,65.436,1.379310344827534
36.622089,-117.002429,1.7,65.64,1.764705882352997
36.622851,-117.00329,5.2,65.759,2.941176470588241
36.623213,-117.003724,8.8,65.817,6.206896551724918
36.623708,-117.004271,12.4,65.894,4.675324675323923
36.624345,-117.005062,16.0,65.999,3.4285714285717623
36.624838,-117.005773,19.5,66.086,4.022988505746974
36.625088,-117.006218,23.1,66.136,7.200000000000411
36.625254,-117.006538,26.7,66.172,9.999999999999615
36.625415,-117.006873,30.3,66.208,9.999999999999625
36.62554,-117.007176,33.8,66.239,11.290322580642997
36.625697,-117.007589,37.4,66.282,8.372093023257344
36.625829,-117.007967,41.0,66.321,9.230769230768884
36.625973,-117.008485,41.1,66.372,0.19607843137254438
36.626476,-117.010804,41.2,66.595,0.0448430493273551
36.626683,-117.011643,41.4,66.676,0.24691358024689897
36.626865,-117.012262,41.5,66.738,0.16129032258065365
36.627091,-117.012962,41.6,66.809,0.14084507042254127
36.627342,-117.013656,41.7,66.88,0.14084507042254127
36.627658,-117.014452,41.8,66.962,0.12195121951217652
36.628024,-117.01526,42.0,67.048,0.23255813953489102
36.628476,-117.016175,42.1,67.148,0.10000000000000711
36.628742,-117.016654,42.2,67.202,0.1851851851851808
36.628982,-117.017056,42.3,67.249,0.21276595744680982
36.629323,-117.017604,42.4,67.313,0.15624999999998473
36.629576,-117.017973,42.6,67.358,0.44444444444443393
